date,time,tara,tweight,dweight,pweight,chemical_id,MUESTRA,%Fe,%Cu,%Zn,%Mo,%Ins,pSol,CODIGO_MUESTRA
2025/11/03,10:36:00,110,1200,443,1090,1762183245,Concentrado Primario L2,27.788,12.139,0.073,0.811,24.02,40.64,C_01_S14
2025/11/03,10:47:00,100,1203,293.5,1103,1762184598,Concentrado Primario L1,24.441,15.671,0.083,0.981,26.78,26.61,C_01_S15
2025/11/10,11:16:00,107,1057.5,69,950.5,9517,Cola Scavenger L1,11.183,0.235,0,0.012,0,7.26,C_01_S04
2025/11/10,11:17:00,113.5,1071.5,296.5,958,9522,Concentrado Primario L2,21.35,16.751,0.169,0.572,32.72,30.95,C_01_S14
2025/11/10,11:20:00,108.5,1050,77,941.5,9518,Cola Scavenger L2,13.227,0.193,0,0.009,0,8.18,C_01_S05
2025/11/10,11:24:00,110,945.5,117,835.5,9521,Concentrado Colectivo,29.459,22.401,0.265,1.218,12.46,14,C_01_S10
2025/11/10,11:30:00,115,874.5,135.5,759.5,9519,Concentrado 1ra Limpieza L1,29.858,26.762,0.253,0.689,7.84,17.84,C_01_S08
2025/11/10,11:33:00,113.5,923.5,116.5,810,9520,Concentrado 1ra Limpieza L2,30.351,24.185,0.267,0.735,9.44,14.38,C_01_S09
2025/11/12,9:23:00,115,857,57,742,9531,Concentrado 1ra Limpieza L1,28.987,25.375,0.18,1.313,9.94,7.68,C_01_S08
2025/11/12,9:24:00,110,996,258,886,9527,Rebose Hidrociclones L1,2.103,0.58,0.006,0.04,0,29.12,C_01_S01
2025/11/12,9:26:00,113.5,1073,473,959.5,9534,Concentrado Primario L2,28.703,17.445,0.11,1.276,19.68,49.3,C_01_S14
2025/11/12,9:28:00,114.5,923.5,143.5,809,9528,Relave Final,1.48,0.114,0,0.009,0,17.74,C_01_S03
2025/11/12,9:30:00,113.5,983.5,183.5,870,9532,Concentrado 1ra Limpieza L2,29.157,22.5,0.161,1.544,12.72,21.09,C_01_S09
2025/11/12,9:32:00,100,1019,419,919,9535,Concentrado Primario L1,27.965,20.22,0.123,1.32,16.74,45.59,C_01_S15
2025/11/12,9:34:00,115.5,1085,97.5,969.5,9529,Cola Scavenger L1,14.809,0.187,0,0.009,0,10.06,C_01_S04
2025/11/12,9:36:00,110,925.5,225.5,815.5,9533,Concentrado Colectivo,28.742,22.401,0.158,1.573,13.76,27.65,C_01_S10
2025/11/12,9:38:00,113.5,1097.5,95.5,984,9530,Cola Scavenger L2,14.316,0.171,0,0.008,0,9.71,C_01_S05
2025/11/14,10:57:00,110,879.3,145,769.3,9540,Relave Final,1.755,0.097,0,0.012,0,18.85,C_01_S03
2025/11/14,11:00:00,107,1042.5,98.5,935.5,9541,Cola Scavenger L1,12.274,0.33,0,0.026,0,10.53,C_01_S04
2025/11/14,11:04:00,108.5,1035,99,926.5,9542,Cola Scavenger L2,12.321,0.322,0,0.026,0,10.69,C_01_S05
2025/11/14,11:09:00,115,922.5,232.5,807.5,9539,Rebose Hidrociclones L1,2.215,0.689,0.007,0.057,0,28.79,C_01_S01
2025/11/14,11:12:00,110,823,106.5,713,9543,Concentrado 1ra Limpieza L1,27.516,23.987,0.141,2.267,11.74,14.94,C_01_S08
2025/11/14,11:15:00,115.5,845.2,231,729.7,9544,Concentrado 1ra Limpieza L2,27.295,22.599,0.131,2.585,13.5,31.66,C_01_S09
2025/11/14,11:18:00,115.5,885,150,769.5,9545,Concentrado Colectivo,27.652,26.069,0.146,2.307,10.36,19.49,C_01_S10
2025/11/14,11:20:00,110,1050,371,940,9546,Concentrado Primario L2,23.498,16.355,0.106,1.662,27.84,39.47,C_01_S14
2025/11/14,11:22:00,100,1063.5,395,963.5,9547,Concentrado Primario L1,25.858,19.229,0.106,1.612,20.84,41,C_01_S15
2025/11/17,10:53:00,108,1030,36,922,9549,Cola Scavenger L2,12.56,0.665,0,0.088,0,3.9,C_01_S05
2025/11/17,10:56:00,115,814.5,254.5,699.5,9548,Rebose Hidrociclones L1,2.979,0.581,0.008,0.11,0,36.38,C_01_S01
2025/11/17,10:58:00,114.5,1021,291.5,906.5,9550,Concentrado 1ra Limpieza L2,25.493,24.483,0.174,7.341,8.08,32.16,C_01_S09
2025/11/17,11:00:00,110,1100.5,373.5,990.5,9552,Concentrado Primario L1,23.077,18.436,0.104,3.158,25.34,37.71,C_01_S15
2025/11/17,11:02:00,110.5,1284,320,1173.5,9551,Concentrado Colectivo,27.694,27.456,0.163,3.933,6.7,27.27,C_01_S10
2025/11/24,11:11:00,114.5,732.5,127.5,618,9559,Relave Final,4.025,0.139,0,0.011,0,20.63,C_01_S03
2025/11/24,11:15:00,110,1134.5,343,1024.5,9564,Concentrado Primario L2,25.832,18.01,0.062,1.342,23.22,33.48,C_01_S14
2025/11/24,11:18:00,108.5,1091.5,77,983,9560,Cola Scavenger L1,11.563,0.378,0,0.028,0,7.83,C_01_S04
2025/11/24,11:24:00,114.5,952.5,162.5,838,9562,Concentrado 1ra Limpieza L1,27.946,22.885,0.079,1.795,13.98,19.39,C_01_S08
2025/11/24,11:27:00,108,1054.5,76,946.5,9561,Cola Scavenger L2,15.48,0.31,0,0.022,0,8.03,C_01_S05
2025/11/24,11:29:00,115.5,966.5,206,851,9563,Concentrado 1ra Limpieza L2,26.472,23.184,0.078,1.737,14.5,24.21,C_01_S09
2025/11/24,11:31:00,115,863.5,267.5,748.5,9557,Rebose Hidrociclones L1,3.187,0.616,0.004,0.039,0,35.74,C_01_S01
2025/11/24,11:33:00,114.5,867,284,752.5,9558,Rebose Hidrociclones L2,3.131,0.62,0.004,0.039,0,37.74,C_01_S02
2025/11/26,11:11:00,110.5,961.5,193,851,9572,Concentrado Colectivo,28.961,27.263,0.428,1.471,8.12,22.68,C_01_S10
2025/11/26,11:14:00,108.5,1040.5,66.5,932,9568,Cola Scavenger L1,10.358,0.242,0,0.017,0,7.14,C_01_S04
2025/11/26,11:16:00,114.5,943,144,828.5,9570,Concentrado 1ra Limpieza L1,28.931,25.87,0.387,1.34,8.56,17.38,C_01_S08
2025/11/26,11:18:00,114.5,746,123.5,631.5,9567,Relave Final,2.271,0.096,0,0.007,0,19.56,C_01_S03
2025/11/26,11:20:00,110,1135.5,338.5,1025.5,9573,Concentrado Primario L2,24.973,15.224,0.241,0.816,28.12,33.01,C_01_S14
2025/11/26,11:22:00,108,1322.5,101.5,1214.5,9569,Cola Scavenger L2,11.083,0.282,0,0.017,0,8.36,C_01_S05
2025/11/26,11:25:00,115,872.5,292,757.5,9565,Rebose Hidrociclones L1,2.894,0.503,0.009,0.024,0,38.55,C_01_S01
2025/11/26,11:28:00,115.5,954.5,162.5,839,9571,Concentrado 1ra Limpieza L2,29.06,23.482,0.351,1.34,12.2,19.37,C_01_S09
2025/11/26,11:30:00,114.5,878.5,288.5,764,9566,Rebose Hidrociclones L2,2.667,0.5,0.009,0.022,0,37.76,C_01_S02
2025/11/26,11:31:00,110,1052.5,240.5,942.5,9574,Concentrado Primario L1,18.816,14.328,0.196,0.672,39.52,25.52,C_01_S15
2025/11/28,12:13:00,108,1039.4,77.5,931.4,1764349866,Cola Scavenger L2,5.534,0.147,0,0.01,0,8.32,C_01_S05
2025/11/28,12:14:00,110,1054.8,228.5,944.8,1764349894,Concentrado Primario L1,16.259,11.3,0.1,0.512,46.16,24.19,C_01_S15
2025/11/28,12:16:00,115,866.8,271,751.8,1764349898,Rebose Hidrociclones L1,2.821,0.481,0.008,0.021,0,36.05,C_01_S01
2025/11/28,12:18:00,114.5,919,130,804.5,1764349899,Concentrado 1ra Limpieza L1,26.772,23.095,0.294,0.752,15.02,16.16,C_01_S08
2025/11/28,12:20:00,114.5,863,297,748.5,1764349901,Rebose Hidrociclones L2,2.732,0.504,0.007,0.021,0,39.68,C_01_S02
2025/11/28,12:22:00,110,1039.6,342,929.6,1764349903,Concentrado Primario L2,21.413,18.139,0.185,0.781,29.16,36.79,C_01_S14
2025/11/28,12:24:00,108.5,1316.8,115.5,1208.3,1764349905,Cola Scavenger L1,4.983,0.294,0,0.014,0,9.56,C_01_S04
2025/11/28,12:27:00,115.5,948,172,832.5,1764349908,Concentrado 1ra Limpieza L2,25.214,20.419,0.245,1.025,19.28,20.66,C_01_S09
2025/11/28,12:28:00,114.5,717.6,110,603.1,1764349909,Relave Final,1.992,0.101,0,0.006,0,18.24,C_01_S03
2025/11/28,12:29:00,110.5,1002,246,891.5,1764349910,Concentrado Colectivo,26.403,23.69,0.247,0.975,13.86,27.59,C_01_S10
2025/12/01,10:40:00,115,898,898,783,1764603416,Rebose Hidrociclones L2,2.844,0.46,0.007,0.032,0,114.69,C_01_S02
2025/12/01,10:43:00,110,728.5,728.5,618.5,1764603430,Relave Final,2.092,0.066,0,1.311,0,117.78,C_01_S03
2025/12/01,10:46:00,107,1075,1075,968,1764603432,Cola Scavenger L1,7.448,0.213,0,0.009,0,111.05,C_01_S04
2025/12/01,10:49:00,108.5,1068.5,1068.5,960,1764603434,Cola Scavenger L2,7.341,0.149,0,1.792,0,111.3,C_01_S05
2025/12/01,10:52:00,110,719,719,609,1764604087,Concentrado 1ra Limpieza L1,25.358,23.293,0.115,1.925,16.2,118.06,C_01_S08
2025/12/01,10:56:00,109,921,921,812,1764604089,Concentrado 1ra Limpieza L2,23.758,19.031,0.085,1.792,23.18,113.42,C_01_S09
2025/12/01,10:57:00,110,1044,1044,934,1764604089,Concentrado Primario L2,11.859,8.326,0.04,0.546,57.14,111.78,C_01_S14
2025/12/01,11:00:00,108,1056.5,1056.5,948.5,1764604100,Concentrado Primario L1,14.132,10.268,0.108,0.871,48.9,111.39,C_01_S15
2025/12/01,11:04:00,115.5,945.5,945.5,830,1764604983,Concentrado Colectivo,26.106,22.798,0.086,1.366,14.9,113.92,C_01_S10
2025/12/03,10:43:00,114.5,788,151.5,673.5,1764776456,Relave Final,3.236,0.046,0,0.004,0,22.49,C_01_S03
2025/12/03,10:46:00,108.5,1083,102.5,974.5,1764776460,Cola Scavenger L1,8.365,0.23,0,0.007,0,10.52,C_01_S04
2025/12/03,10:50:00,108,1082.5,95,974.5,1764776463,Cola Scavenger L2,8.13,0.164,0,0.005,0,9.75,C_01_S05
2025/12/03,10:54:00,114.5,985.5,72,871,1764777022,Concentrado 1ra Limpieza L1,27.642,24.574,0.387,1.012,11.08,8.27,C_01_S08
2025/12/03,10:58:00,115.5,930,145.5,814.5,1764777023,Concentrado 1ra Limpieza L2,26.328,22.729,0.377,1.274,13.46,17.86,C_01_S09
2025/12/03,11:01:00,110.5,954,148.5,843.5,1764777025,Concentrado Colectivo,26.97,26.518,0.406,1.033,8.36,17.61,C_01_S10
2025/12/03,11:02:00,110,854,164,744,1764777027,Concentrado Primario L2,15.891,12.86,0.164,0.478,41.92,22.04,C_01_S14
2025/12/03,11:17:00,110,1070.5,225.5,960.5,1764778542,Concentrado Primario L1,20.433,17.147,0.284,0.638,31.7,23.48,C_01_S15
2025/12/05,11:29:00,111,840.5,191,729.5,1764951953,Relave Final,2.648,0.083,0,0.007,0,26.18,C_01_S03
2025/12/05,11:32:00,110.5,1062.5,86,952,1764951960,Cola Scavenger L1,11.991,0.46,0,0.01,0,9.03,C_01_S04
2025/12/05,11:36:00,113.5,1058.5,75,945,1764951963,Cola Scavenger L2,10.903,0.453,0,0.011,0,7.94,C_01_S05
2025/12/05,11:38:00,115,897.5,75,782.5,1764952083,Concentrado 1ra Limpieza L1,28.243,25.033,0.262,1.189,12.06,9.58,C_01_S08
2025/12/05,11:42:00,113.5,930.5,147.5,817,1764952088,Concentrado 1ra Limpieza L2,27.245,22.169,0.25,1.323,15.86,18.05,C_01_S09
2025/12/05,11:45:00,110,929.5,116.5,819.5,1764952091,Concentrado Colectivo,27.987,26.268,0.268,1.304,9.76,14.22,C_01_S10
2025/12/05,11:47:00,113.5,847.5,203,734,1764952413,Concentrado Primario L2,23.062,16.195,0.149,0.893,31.38,27.66,C_01_S14
2025/12/15,10:49:00,110,1343.5,215,1233.5,1765794791,Concentrado Colectivo,27.483,21.182,0.12,2.583,15.9,17.43,C_01_S10
2025/12/15,10:50:00,111,576.5,47,465.5,1765795441,Relave Final,2.01,0.061,0,0.009,0,10.1,C_01_S03
2025/12/15,10:54:00,113.5,584,37.5,470.5,1765795442,Cola Scavenger L2,15.411,0.173,0,0.025,0,7.97,C_01_S05
2025/12/15,10:56:00,115,734,71,619,1765795596,Concentrado 1ra Limpieza L1,28.206,22.91,0.11,2.021,13.94,11.47,C_01_S08
2025/12/15,10:58:00,100,888.5,290.5,788.5,1765796213,Concentrado Primario L1,29.271,16.393,0.096,1.55,24.78,36.84,C_01_S15
2025/12/15,11:21:00,108,713,231,605,1765797614,Rebose Hidrociclones L2,2.376,0.558,0.007,0.049,0,38.18,C_01_S02
2025/12/17,10:09:00,114.5,719,241.5,604.5,1765965903,Rebose Hidrociclones L2,2.013,0.59,0.006,0.057,0,39.95,C_01_S02
2025/12/17,10:12:00,108,576,35,468,1765965939,Cola Scavenger L2,7.801,0.248,0,0.026,0,7.48,C_01_S05
2025/12/17,10:15:00,115.5,720.5,155.5,605,1765965943,Concentrado 1ra Limpieza L2,26.126,24.776,0.165,6.404,10.2,25.7,C_01_S09
2025/12/17,10:17:00,110.5,831,103,720.5,1765965945,Concentrado Colectivo,28.408,29.452,0.163,2.588,5.56,14.3,C_01_S10
2025/12/17,10:19:00,110,755.5,257.5,645.5,1765965949,Concentrado Primario L1,21.476,19.801,0.111,1.995,29.32,39.89,C_01_S15
2025/12/17,11:06:00,114.5,598,42.5,483.5,1765965895,Relave Final,1.255,0.052,0,0.009,0,8.79,C_01_S03
2025/12/19,12:30:00,110,573.5,96.5,463.5,1766147221,Relave Final,1.409,0.07,0,0.011,0,20.82,C_01_S03
2025/12/19,12:34:00,113.5,471,20.5,357.5,1766147224,Cola Scavenger L2,14.68,0.808,0,0.046,0,5.73,C_01_S05
2025/12/19,12:37:00,115,581.5,170,466.5,1766147228,Concentrado 1ra Limpieza L1,29.622,23.108,0.126,2.214,10.48,36.44,C_01_S08
2025/12/19,12:40:00,113.5,589,128,475.5,1766147229,Concentrado 1ra Limpieza L2,28.086,22.762,0.136,2.85,12.68,26.92,C_01_S09
2025/12/19,12:43:00,110,602,112,492,1766147231,Concentrado Colectivo,28.352,24.539,0.145,2.783,10.6,22.76,C_01_S10
2025/12/19,12:46:00,100,756,248,656,1766147234,Concentrado Primario L1,26.743,17.429,0.101,1.971,21.34,37.8,C_01_S15
2025/12/24,12:04:00,110,750,216,640,9654,Concentrado Primario L1,20.378,18.139,0.129,2.601,30.28,33.75,C_01_S15
2025/12/24,12:30:00,114.5,671.5,228.5,557,9648,Rebose Hidrociclones L2,1.96,0.548,0.007,0.073,0,41.02,C_01_S02
2025/12/24,12:31:00,114.5,530,85.5,415.5,9649,Relave Final,1.26,0.057,0,0.012,0,20.58,C_01_S03
2025/12/24,12:34:00,108,481,23,373,9650,Cola Scavenger L2,8.484,0.473,0,0.058,0,6.17,C_01_S05
2025/12/24,12:40:00,115.5,613.5,154,498,9651,Concentrado 1ra Limpieza L2,25.043,20.688,0.14,3.224,20.08,30.92,C_01_S09
2025/12/24,12:43:00,110.5,628.5,154.5,518,9652,Concentrado Colectivo,25.813,21.824,0.147,3.164,17.92,29.83,C_01_S10
2025/12/24,12:46:00,110,756,226,646,9653,Concentrado Primario L2,16.077,14.967,0.112,2.372,40.94,34.98,C_01_S14
2026/01/09,11:43:00,108,740,153.5,632,9676,Concentrado Primario L1,22.112,16.792,0.16,1.005,22.5,24.29,C_01_S15
2026/01/09,11:46:00,110,571,99,461,9673,Concentrado 1ra Limpieza L1,25.536,22.455,0.197,1.379,8.72,21.48,C_01_S08
2026/01/09,11:51:00,110.5,605.5,121,495,9674,Concentrado 1ra Limpieza L2,27.864,20.014,0.184,2.048,10.4,24.44,C_01_S09
2026/01/09,11:54:00,110,475,21,365,9672,Cola Scavenger L2,17.379,0.615,,0.051,,5.75,C_01_S05
2026/01/09,11:55:00,110,588,84.5,478,9675,Concentrado Colectivo,24.301,26.165,0.225,1.539,7.6,17.68,C_01_S10
2026/01/09,11:57:00,110,595,114,485,9671,Relave Final,2.176,0.094,,0.007,,23.51,C_01_S03
2026/01/14,16:20:00,110,574,62,464,9682,Relave Final,2.196,0.054,,0.007,,13.36,C_01_S03
2026/01/14,16:23:00,110.5,345,17.5,234.5,9683,Cola Scavenger L1,19.692,0.183,,0.03,,7.46,C_01_S04
2026/01/14,16:27:00,110,474.5,23.5,364.5,9684,Cola Scavenger L2,20.621,0.106,,0.029,,6.45,C_01_S05
2026/01/14,16:29:00,110,552.5,80.5,442.5,9686,Concentrado Colectivo,29.441,25.576,0.17,1.511,8.76,18.19,C_01_S10
2026/01/14,16:37:00,108,626.5,218.5,518.5,9681,Rebose Hidrociclones L2,3.198,0.642,0.01,0.044,,42.14,C_01_S02
2026/01/14,16:40:00,108,807.5,307.5,699.5,9687,Concentrado Primario L1,31.424,13.477,0.098,0.909,18.18,43.96,C_01_S15
2026/01/14,16:44:00,110,577.5,87.5,467.5,9685,Concentrado 1ra Limpieza L1,30.012,20.658,0.148,1.481,11.06,18.72,C_01_S08
2026/01/19,10:35:00,108.5,454,44.5,345.5,9692,Cola Scavenger L1,25.558,0.141,,0.016,,12.88,C_01_S04
2026/01/19,10:38:00,108,439,35.5,331,9693,Cola Scavenger L2,24.366,0.169,,0.017,,10.73,C_01_S05
2026/01/19,10:41:00,114.5,503.5,62,389,9691,Relave Final,3.515,0.071,,0.005,,15.94,C_01_S03
2026/01/19,10:46:00,115.5,528,128,412.5,9695,Concentrado 1ra Limpieza L2,30.191,20.854,0.097,0.658,10.94,31.03,C_01_S09
2026/01/19,10:50:00,109,496.5,82.2,387.5,9694,Concentrado 1ra Limpieza L1,29.855,22.035,0.101,0.66,9.74,21.21,C_01_S08
2026/01/19,11:00:00,110,529.5,170,419.5,9690,Rebose Hidrociclones L2,3.861,1.08,0.011,0.031,,40.52,C_01_S02
2026/01/19,11:03:00,110,578.5,70.5,468.5,9696,Concentrado Primario L1,20.153,13.673,0.076,0.537,18.46,15.05,C_01_S15
2026/01/21,11:10:00,110,561,94,451,9701,Relave Final,3.107,0.06,,0.003,,20.84,C_01_S03
2026/01/21,11:13:00,110.5,488,45,377.5,9702,Cola Scavenger L1,26.061,0.274,,0.008,,11.92,C_01_S04
2026/01/21,11:17:00,110,485,37.5,375,9703,Cola Scavenger L2,24.579,0.088,,0.006,,10,C_01_S05
2026/01/21,11:19:00,108,514,136,406,9700,Rebose Hidrociclones L2,3.768,0.427,0.012,0.021,,33.5,C_01_S02
2026/01/21,11:21:00,110,600,114,490,9706,Concentrado Colectivo,29.156,23.806,0.252,0.92,10.38,23.27,C_01_S10
2026/01/21,11:25:00,110,578,78.5,468,9704,Concentrado 1ra Limpieza L1,28.89,17.51,0.211,0.892,16.46,16.77,C_01_S08
2026/01/21,11:28:00,110.5,616,147.5,505.5,9705,Concentrado 1ra Limpieza L2,30.58,10.722,0.148,0.507,19.12,29.18,C_01_S09
2026/01/21,11:30:00,108,759,224,651,9707,Concentrado Primario L1,28.314,18.297,0.218,0.854,15.98,34.41,C_01_S15
2026/01/23,10:33:00,110.5,503,52.5,392.5,9710,Cola Scavenger L1,27.879,0.115,,0.008,,13.38,C_01_S04
2026/01/23,10:37:00,110,491.5,43.5,381.5,9711,Cola Scavenger L2,26.023,0.101,,0.007,,11.4,C_01_S05
2026/01/23,10:40:00,108,660.5,229,552.5,9708,Rebose Hidrociclones L2,3,0.33,0.011,0.019,,41.45,C_01_S02
2026/01/23,10:41:00,110,590,89.5,480,9712,Concentrado Colectivo,29.284,22.07,0.296,0.92,12.08,18.65,C_01_S10
2026/01/23,10:43:00,108,737,213,629,9713,Concentrado Primario L1,26.016,15.808,0.209,0.73,25.34,33.86,C_01_S15
2026/01/23,11:40:00,110,561,92.5,451,9709,Relave Final,2.522,0.067,,0.005,,20.51,C_01_S03
2026/01/26,11:07:00,108.5,525.5,30,417,9717,Cola Scavenger L1,17.414,0.222,,0.014,,7.19,C_01_S04
2026/01/26,11:10:00,108,544.5,33.5,436.5,9718,Cola Scavenger L2,14.646,0.161,,0.006,,7.67,C_01_S05
2026/01/26,11:12:00,110.5,552,67,441.5,9719,Concentrado Colectivo,26.888,23.199,0.119,1.195,14.84,15.18,C_01_S10
2026/01/26,11:13:00,110,670,207.5,560,9720,Concentrado Primario L1,23.124,15.398,0.071,0.639,31.46,37.05,C_01_S15
2026/01/26,11:15:00,110,562.5,114,452.5,9715,Rebose Hidrociclones L2,1.895,0.393,0.005,0.022,,25.19,C_01_S02
2026/01/26,11:18:00,114.5,589.5,114,475,9716,Relave Final,1.402,0.043,,0.004,,24,C_01_S03
2026/01/28,11:11:00,114.5,555,89.5,440.5,9722,Relave Final,1.616,0.068,,0.005,,20.32,C_01_S03
2026/01/28,11:14:00,108,471.5,37,363.5,9724,Cola Scavenger L2,15.423,0.158,,0.004,,10.18,C_01_S05
2026/01/28,11:18:00,108.5,476.5,49.5,368,9723,Cola Scavenger L1,15.259,0.125,,0.005,,13.45,C_01_S04
2026/01/28,11:20:00,110,600,176.5,490,9721,Rebose Hidrociclones L2,1.703,0.581,0.006,0.027,,36.02,C_01_S02
2026/01/28,11:22:00,110,677.5,201.5,567.5,9728,Concentrado Primario L1,20.622,15.295,0.07,0.733,36.58,35.51,C_01_S15
2026/01/28,11:24:00,115.5,676,107.5,560.5,9726,Concentrado 1ra Limpieza L2,23.899,18.99,0.107,1.11,24.72,19.18,C_01_S09
2026/01/28,11:28:00,109,532.5,54.5,423.5,9725,Concentrado 1ra Limpieza L1,25.94,23.25,0.124,0.938,15.8,12.87,C_01_S08
2026/01/28,11:31:00,110,551,98.5,441,9727,Concentrado Colectivo,26.577,24.79,0.122,1.027,14.02,22.34,C_01_S10
2026/01/30,17:43:00,114.5,419.5,43,305,9733,Relave Final,0.967,0.097,,0.006,,14.1,C_01_S03
2026/01/30,17:47:00,108.5,490,40.5,381.5,9734,Cola Scavenger L1,8.414,0.158,,0.012,,10.62,C_01_S04
2026/01/30,17:50:00,108,477.5,36.5,369.5,9735,Cola Scavenger L2,7.705,0.121,,0.011,,9.88,C_01_S05
2026/01/30,17:53:00,110,485,138,375,9732,Rebose Hidrociclones L2,1.498,0.701,0.005,0.04,,36.8,C_01_S02
2026/01/30,17:55:00,109,555.5,67.5,446.5,9736,Concentrado 1ra Limpieza L1,27.477,23.61,0.117,1.452,17.38,15.12,C_01_S08
2026/01/30,17:59:00,110.5,591.5,136.5,481,9737,Concentrado 1ra Limpieza L2,27.595,21.095,0.106,1.513,18.72,28.38,C_01_S09
2026/01/30,18:06:00,110,676,152,566,9740,Concentrado Primario L1,17.132,14.884,0.075,1.118,43.6,26.86,C_01_S15
2026/01/30,18:08:00,110.5,929.5,179,819,9738,Concentrado Colectivo,26.786,24.431,0.114,1.52,16.64,21.86,C_01_S10
2026/01/30,18:09:00,110,752.5,230.5,642.5,9739,Concentrado Primario L2,24.583,13.242,0.066,0.938,28.92,35.88,C_01_S14
2026/02/02,9:45:00,110,511,47.5,401,9746,Relave Final,1.447,0.092,,0.008,,11.85,C_01_S03
2026/02/02,9:48:00,107,505,59.5,398,9747,Cola Scavenger L1,13.701,0.153,,0.016,,14.95,C_01_S04
2026/02/02,9:52:00,108.5,495.5,53,387,9748,Cola Scavenger L2,12.755,0.156,,0.015,,13.7,C_01_S05
2026/02/02,9:55:00,115,633,223.5,518,9745,Rebose Hidrociclones L2,2.15,0.483,0.009,0.024,,43.15,C_01_S02
2026/02/02,9:57:00,110,601.5,81.5,491.5,9749,Concentrado 1ra Limpieza L1,29.154,27.305,0.284,1.252,8.6,16.58,C_01_S08
2026/02/02,10:01:00,109,630,126,521,9750,Concentrado 1ra Limpieza L2,28.262,25.663,0.282,1.516,11,24.18,C_01_S09
2026/02/02,10:02:00,110,755.5,221.5,645.5,9752,Concentrado Primario L2,22.824,18.58,0.193,0.803,28.6,34.31,C_01_S14
2026/02/02,10:05:00,110,763.5,213,653.5,9753,Concentrado Primario L1,27.598,12.831,0.161,0.719,25.14,32.59,C_01_S15
2026/02/02,10:07:00,114.5,1022,255.5,907.5,9751,Concentrado Colectivo,27.904,27.613,0.281,1.299,9.36,28.15,C_01_S10
2026/02/04,9:50:00,110,544.5,46.5,434.5,9755,Relave Final,2.05,0.06,,0.006,,10.7,C_01_S03
2026/02/04,9:54:00,107,499,38.5,392,9756,Cola Scavenger L1,6.408,0.099,,0.007,,9.82,C_01_S04
2026/02/04,9:57:00,108.5,502.5,37,394,9757,Cola Scavenger L2,6.179,0.101,,0.007,,9.39,C_01_S05
2026/02/04,9:59:00,110,592.5,77,482.5,9758,Concentrado 1ra Limpieza L1,26.889,25.765,0.222,1.052,12.64,15.96,C_01_S08
2026/02/04,10:03:00,109,620,220.5,511,9759,Concentrado 1ra Limpieza L2,25.391,20.838,0.199,1.498,20.56,43.15,C_01_S09
2026/02/04,10:06:00,114.5,592,86,477.5,9760,Concentrado Colectivo,27.578,23.61,0.232,1.302,13.08,18.01,C_01_S10
2026/02/04,10:08:00,110,750.5,117.5,640.5,9761,Concentrado Primario L2,22.387,16.835,0.154,0.864,32.6,18.35,C_01_S14
2026/02/04,10:10:00,109,731,215.5,622,9762,Concentrado Primario L1,21.962,17.245,0.16,0.904,31.62,34.65,C_01_S15
2026/02/04,10:12:00,115,644.5,224.5,529.5,9754,Rebose Hidrociclones L2,2.499,0.46,0.008,0.024,,42.4,C_01_S02
2026/02/06,10:11:00,110,471.5,44,361.5,9763,Relave Final,2.459,0.065,,0.004,,12.17,C_01_S03
2026/02/06,10:15:00,107,488.5,21,381.5,9764,Cola Scavenger L1,9.909,0.369,,0.015,,5.5,C_01_S04
2026/02/06,10:21:00,110,589,67,479,9766,Concentrado 1ra Limpieza L1,21.59,16.629,0.066,1.062,31.12,13.99,C_01_S08
2026/02/06,10:23:00,110,765.5,231.5,655.5,9768,Concentrado Primario L2,26.228,23.404,0.099,1.503,15.4,35.32,C_01_S14
2026/02/06,10:25:00,114.5,769.5,102.5,655,9767,Concentrado Colectivo,27.452,26.484,0.101,1.434,10.16,15.65,C_01_S10
2026/02/09,11:25:00,110,493,26,383,9770,Relave Final,1.614,0.18,,0.012,,6.79,C_01_S03
2026/02/09,11:28:00,107,584,39,477,9771,Cola Scavenger L1,13.69,0.112,,0.007,,8.18,C_01_S04
2026/02/09,11:32:00,108.5,547,37.5,438.5,9772,Cola Scavenger L2,13.822,0.105,,0.008,,8.55,C_01_S05
2026/02/09,11:35:00,115,585,205,470,9769,Rebose Hidrociclones L2,1.968,0.413,0.006,0.023,,43.62,C_01_S02
2026/02/09,11:37:00,110,672,82,562,9773,Concentrado 1ra Limpieza L1,26.639,20.975,0.13,1.293,18.36,14.59,C_01_S08
2026/02/09,11:41:00,109,711,136.5,602,9774,Concentrado 1ra Limpieza L2,21.874,15.082,0.089,0.885,36.52,22.67,C_01_S09
2026/02/09,11:44:00,114.5,682.5,120,568,9775,Concentrado Colectivo,26.878,21.924,0.13,1.285,18.52,21.13,C_01_S10
2026/02/09,11:45:00,110,619.5,179,509.5,9776,Concentrado Primario L2,25.848,19.327,0.121,1.317,23.1,35.13,C_01_S14
2026/02/09,11:48:00,109,772,233.5,663,9777,Concentrado Primario L1,21.788,16.081,0.094,0.853,34.12,35.22,C_01_S15
2026/02/11,10:43:00,107,481.5,36.5,374.5,9779,Cola Scavenger L1,11.301,0.201,,0.017,,9.75,C_01_S04
2026/02/11,10:46:00,108.5,468.5,29.5,360,9780,Cola Scavenger L2,10.99,0.135,,0.009,,8.19,C_01_S05
2026/02/11,10:49:00,115,896.5,345,781.5,9778,Rebose Hidrociclones L2,1.421,0.424,0.005,0.038,,44.15,C_01_S02
